level_0,level_1,level_2,correct_data
7,1,5,4.829772005115031e-06
7,1,6,3.9083607262314956e-06
7,1,7,9.040884968386178e-07
7,1,8,-1.8709674174296467e-06
7,1,9,-1.5650252186254627e-06
7,1,10,2.425394304498386e-06
7,1,11,7.970227425707166e-06
7,1,12,1.1741522932764482e-05
7,1,13,1.1943798923027497e-05
7,1,14,9.313687180652276e-06
7,1,15,6.320818741696978e-06
7,1,16,4.7948019333107674e-06
7,1,17,4.608769154865579e-06
7,1,18,3.73185363163674e-06
7,1,19,1.6011375930548074e-07
7,1,20,-6.484722786122526e-06
7,1,21,-1.3973735830355221e-05
7,1,22,-1.873429310484667e-05
7,1,23,-1.7773636765198953e-05
7,1,24,-1.1044285366505909e-05
7,2,0,3.6634789103322306e-06
7,2,1,5.487840908165512e-06
7,2,2,6.843254334053088e-06
7,2,3,7.61159474196426e-06
7,2,4,7.664682312295693e-06
7,2,5,6.693941495244449e-06
7,2,6,4.296209290613744e-06
7,2,7,5.224945276136625e-07
7,2,8,-3.694007009946845e-06
7,2,9,-6.6748552029465154e-06
7,2,10,-6.956006212901415e-06
7,2,11,-4.341155791849356e-06
7,2,12,-2.4908820622027734e-07
7,2,13,3.1106931155278246e-06
7,2,14,4.132753445183909e-06
7,2,15,2.799791623939914e-06
7,2,16,4.280294952084979e-07
7,2,17,-1.404656016360499e-06
7,2,18,-1.9364626784654356e-06
7,2,19,-1.4340944503566817e-06
7,2,20,-6.702687742123848e-07
7,2,21,-1.891381344638277e-07
7,2,22,-4.292073533926061e-08
7,2,23,8.17675312097701e-08
7,2,24,5.341140956724532e-07
8,0,0,3.510907170059638e-06
8,0,1,4.443821374304724e-06
8,0,2,5.513687656581403e-06
8,0,3,7.176907927338523e-06
8,0,4,8.929376186914758e-06
8,0,5,9.405095765117118e-06
8,0,6,7.457126159513385e-06
8,0,7,3.4882898554789246e-06
8,0,8,-5.324092023538399e-07
8,0,9,-2.2714765120471117e-06
8,0,10,-7.254395876640065e-07
8,0,11,3.2819080422730445e-06
8,0,12,7.822930027187689e-06
8,0,13,1.1305193934480753e-05
8,0,14,1.3026909631146631e-05
8,0,15,1.3047440928648274e-05
8,0,16,1.1579349838681142e-05
8,0,17,9.080753942525071e-06
8,0,18,6.392775053190439e-06
8,0,19,4.728526689607115e-06
8,0,20,4.750050791540008e-06
8,0,21,5.961825170451031e-06
8,0,22,6.7903392039196805e-06
8,0,23,5.9591818150104094e-06
8,0,24,3.5670790188696826e-06
8,1,0,-1.809397390066048e-05
8,1,1,-2.1567853721869788e-05
8,1,2,-2.3066539486464696e-05
8,1,3,-2.2237828274541765e-05
8,1,4,-2.005427407181671e-05
8,1,5,-1.843299860593674e-05
8,1,6,-1.910431339002122e-05
8,1,7,-2.209510890862135e-05
8,1,8,-2.5487179316389247e-05
8,1,9,-2.6626329450887875e-05
8,1,10,-2.4164648853833206e-05
8,1,11,-1.8971160453314486e-05
8,1,12,-1.3409430011688617e-05
8,1,13,-9.506903875954877e-06
8,1,14,-8.043686222470345e-06
8,1,15,-8.659472352407459e-06
8,1,16,-1.0571800679107018e-05
8,1,17,-1.2549496209986449e-05
8,1,18,-1.2887430976795864e-05
8,1,19,-9.939178710595571e-06
8,1,20,-3.8288476050473384e-06
8,1,21,2.6398671645907443e-06
8,1,22,5.144277824259777e-06
8,1,23,1.3640367090814626e-06
8,1,24,-6.497925739005963e-06
8,2,0,-2.034000893513685e-06
8,2,1,-2.377128602299194e-07
8,2,2,2.2003243757809414e-06
8,2,3,3.5800193096793332e-06
8,2,4,2.4953984765348723e-06
8,2,5,-7.0657716749025e-07
8,2,6,-4.039410547358513e-06
8,2,7,-5.320836941952249e-06
8,2,8,-4.053110811952289e-06
8,2,9,-1.6890044459365967e-06
8,2,10,-3.4098086924735115e-07
8,2,11,-7.077709702535862e-07
8,2,12,-1.5457963175561658e-06
8,2,13,-8.23234962343014e-07
8,2,14,1.988090327879828e-06
8,2,15,5.229700478306232e-06
8,2,16,6.221739842600968e-06
8,2,17,3.9171104291908126e-06
8,2,18,-2.2608039155702598e-08
8,2,19,-2.304494262495458e-06
8,2,20,-1.0079651624569133e-06
8,2,21,2.851188807393443e-06
8,2,22,6.017207214050287e-06
8,2,23,6.030205712521719e-06
8,2,24,3.192291889993166e-06
9,0,0,-1.9067314781203896e-06
9,0,1,-2.9661540325809864e-06
9,0,2,-5.481769121445999e-06
9,0,3,-8.134100183514507e-06
9,0,4,-8.679270960966436e-06
9,0,5,-5.963168312246624e-06
9,0,6,-1.119917686399941e-06
9,0,7,3.46023703668154e-06
9,0,8,5.952686203753555e-06
9,0,9,6.3344371517663756e-06
9,0,10,5.751437942518858e-06
9,0,11,5.229794338160854e-06
9,0,12,4.728625278834257e-06
9,0,13,3.6774964066827126e-06
9,0,14,1.8590221138385622e-06
9,0,15,-5.60332702371389e-08
9,0,16,-1.1457706193798963e-06
9,0,17,-9.526442369025271e-07
9,0,18,6.926981189728083e-08
9,0,19,1.168030866335373e-06
9,0,20,1.8957424172729982e-06
9,0,21,2.4779783785554147e-06
9,0,22,3.246619647318417e-06
9,0,23,4.151243472746475e-06
9,0,24,4.407690787243705e-06
9,1,0,-1.2173109279905675e-06
9,1,1,2.6594436745402386e-06
9,1,2,5.809734370983903e-06
9,1,3,6.308769755708347e-06
9,1,4,4.7553993480618935e-06
