level_0,level_1,level_2,incorr2_data
10,1,6,1.0975479544706335e-05
10,1,7,9.823745641326465e-06
10,1,8,7.07833689009155e-06
10,1,9,5.077656244968529e-06
10,1,10,4.733975290547687e-06
10,1,11,5.085537198575767e-06
10,1,12,4.992642863543969e-06
10,1,13,4.161853274297576e-06
10,1,14,3.5017041749342028e-06
10,1,15,3.806269944436213e-06
10,1,16,5.1520518212884924e-06
10,1,17,6.525248415445884e-06
10,1,18,6.7747068087526665e-06
10,1,19,5.049343674480447e-06
10,1,20,1.7792541522351708e-06
10,1,21,-1.495643140974259e-06
10,1,22,-2.304255065385327e-06
10,1,23,9.653023115020122e-07
10,1,24,7.944517101498574e-06
10,2,0,9.629148111356663e-09
10,2,1,-2.447328406648947e-07
10,2,2,1.6822030625564499e-06
10,2,3,4.74463566000496e-06
10,2,4,6.623319594397314e-06
10,2,5,5.713761942037558e-06
10,2,6,2.6755284523786554e-06
10,2,7,-1.6737275495164356e-07
10,2,8,-6.08368427463127e-07
10,2,9,1.7416238083885801e-06
10,2,10,5.576457707652191e-06
10,2,11,9.070006625373013e-06
10,2,12,1.1272682044993071e-05
10,2,13,1.2222863915903326e-05
10,2,14,1.2388703365083086e-05
10,2,15,1.1892707147899374e-05
10,2,16,1.0602966516416019e-05
10,2,17,8.429980642283045e-06
10,2,18,5.711462739397215e-06
10,2,19,2.8773769801254673e-06
10,2,20,2.683435735857902e-07
10,2,21,-1.999259650579797e-06
10,2,22,-3.5927467787255976e-06
10,2,23,-3.971116225386838e-06
10,2,24,-2.6438240122992392e-06
11,0,0,-6.099798429148992e-06
11,0,1,-5.983421304365377e-06
11,0,2,-4.662322386491259e-06
11,0,3,-3.7837304826031316e-06
11,0,4,-4.537140625267521e-06
11,0,5,-6.503240826122325e-06
11,0,6,-8.011599248913663e-06
11,0,7,-7.362463766754995e-06
11,0,8,-4.15395049281717e-06
11,0,9,5.613540990427513e-07
11,0,10,4.921239524837426e-06
11,0,11,7.47132664620059e-06
11,0,12,7.745335576054982e-06
11,0,13,6.337687322081063e-06
11,0,14,4.20124458181198e-06
11,0,15,2.153607452132477e-06
11,0,16,4.288673672149915e-07
11,0,17,-1.1122722009745007e-06
11,0,18,-2.808842551548947e-06
11,0,19,-4.73135121639503e-06
11,0,20,-6.6429835977384224e-06
11,0,21,-7.940171171950863e-06
11,0,22,-8.15973993093319e-06
11,0,23,-7.264296545161626e-06
11,0,24,-5.979702926171241e-06
11,1,0,2.9240220173116322e-05
11,1,1,2.8548305697527606e-05
11,1,2,2.5364620174126622e-05
11,1,3,2.111653188510286e-05
11,1,4,1.7093506430737766e-05
11,1,5,1.3247887743139826e-05
11,1,6,8.500825187436492e-06
11,1,7,2.773151796132259e-06
11,1,8,-2.0060901377908343e-06
11,1,9,-3.077828342090596e-06
11,1,10,9.500821107086677e-08
11,1,11,4.5857851320156465e-06
11,1,12,5.9383234632091355e-06
11,1,13,2.2278060318971015e-06
11,1,14,-4.024450086887181e-06
11,1,15,-7.668069270615565e-06
11,1,16,-5.43011673377535e-06
11,1,17,1.4824084467252575e-06
11,1,18,8.416707840205471e-06
11,1,19,1.1265513771444762e-05
11,1,20,9.176379672085934e-06
11,1,21,4.441121266393866e-06
11,1,22,-1.573955410811036e-07
11,1,23,-3.1109186702172253e-06
11,1,24,-4.207513546985775e-06
11,2,0,5.24850108978757e-09
11,2,1,8.504984306769675e-07
11,2,2,2.4234952795327864e-06
11,2,3,3.1352654799486016e-06
11,2,4,2.1695396167576624e-06
11,2,5,3.66412842598318e-07
11,2,6,-3.5763030687977776e-07
11,2,7,1.3830660670102171e-06
11,2,8,5.2475214815562055e-06
11,2,9,9.293835457601925e-06
11,2,10,1.1350228474804808e-05
11,2,11,1.050543666871915e-05
11,2,12,7.6317353205362e-06
11,2,13,4.524389145560772e-06
11,2,14,2.4732526440145836e-06
11,2,15,1.3299742220536221e-06
11,2,16,-1.302039796730805e-07
11,2,17,-2.9460774824370062e-06
11,2,18,-6.8292532086074815e-06
11,2,19,-1.0155631176885307e-05
11,2,20,-1.1082260772647494e-05
11,2,21,-9.01594989747293e-06
11,2,22,-5.181033416089167e-06
11,2,23,-1.8932527664392663e-06
11,2,24,-9.058244494017595e-07
12,0,0,-7.988352563989944e-06
12,0,1,-8.150508923370522e-06
12,0,2,-8.095568894202914e-06
12,0,3,-7.895857679037117e-06
12,0,4,-6.895986110051885e-06
12,0,5,-4.437667733060832e-06
12,0,6,-1.0898452436377049e-06
12,0,7,1.6098160143658108e-06
12,0,8,2.3947452420866334e-06
12,0,9,1.6675401887559729e-06
12,0,10,9.390273729741459e-07
12,0,11,1.2711644747712475e-06
12,0,12,1.8313718374021807e-06
12,0,13,7.794917226157779e-07
12,0,14,-2.815482772465538e-06
12,0,15,-7.401019066727071e-06
12,0,16,-1.0047886612141676e-05
12,0,17,-8.758333700367564e-06
12,0,18,-4.505476748652409e-06
12,0,19,-3.2158825912929566e-07
12,0,20,1.0267797886833794e-06
12,0,21,-6.027476136982084e-07
12,0,22,-3.150371459574385e-06
12,0,23,-4.226058144231261e-06
12,0,24,-3.4204473704818237e-06
12,1,0,1.0354232080902635e-05
12,1,1,7.368609040647506e-06
12,1,2,5.832892289223406e-06
12,1,3,5.799838704683276e-06
12,1,4,5.873561254913899e-06
12,1,5,4.97401204619947e-06
12,1,6,3.094200702157999e-06
12,1,7,1.218677625699287e-06
12,1,8,1.8528739068255942e-07
12,1,9,3.5224111868148466e-07
12,1,10,1.450605599317643e-06
12,1,11,3.1556228820606744e-06
12,1,12,4.9419814613151385e-06
12,1,13,6.417847275906759e-06
12,1,14,7.209058201727392e-06
12,1,15,7.447863137736738e-06
12,1,16,7.436843699765855e-06
12,1,17,7.544008370678995e-06
12,1,18,7.564212977678893e-06
12,1,19,7.2841409922542555e-06
12,1,20,6.706178928538096e-06
12,1,21,6.61514214551288e-06
12,1,22,7.72160140196385e-06
12,1,23,1.0219375842493038e-05
12,1,24,1.3045668505347048e-05
12,2,0,-1.2662417618649713e-05
12,2,1,-1.2774605610774538e-05
12,2,2,-1.0998985981320751e-05
12,2,3,-8.400211788856784e-06
12,2,4,-5.458632303483892e-06
12,2,5,-1.739661664489737e-06
12,2,6,3.087337655036153e-06
12,2,7,7.948514512671372e-06
12,2,8,1.0624335276651533e-05
12,2,9,9.569266837191085e-06
12,2,10,5.698775288118425e-06
12,2,11,1.9533967424690234e-06
12,2,12,8.13297641184425e-07
12,2,13,1.965850999302804e-06
12,2,14,2.717590763973027e-06
12,2,15,8.106310936285623e-07
12,2,16,-2.895425720852158e-06
12,2,17,-4.893798977882399e-06
12,2,18,-2.298947618024574e-06
12,2,19,4.041240814523634e-06
12,2,20,9.954669952182767e-06
12,2,21,1.1496673858674969e-05
12,2,22,8.498899241427319e-06
12,2,23,4.4551493128830455e-06
12,2,24,3.082310695845606e-06
13,0,0,9.920609738891715e-06
13,0,1,9.140640895348277e-06
13,0,2,8.403798836014028e-06
13,0,3,8.488606671632924e-06
13,0,4,9.004285082052051e-06
13,0,5,9.132231343412492e-06
13,0,6,8.528924208565415e-06
13,0,7,7.434678374747608e-06
13,0,8,6.193457467337435e-06
13,0,9,4.8586739281786435e-06
13,0,10,3.473661178679744e-06
13,0,11,2.4940604279096855e-06
13,0,12,2.7655513306952274e-06
13,0,13,4.832617268382455e-06
13,0,14,8.337754967765955e-06
13,0,15,1.2071598937637713e-05
13,0,16,1.47936038432621e-05
13,0,17,1.590179186726796e-05
13,0,18,1.5505585410249757e-05
13,0,19,1.3911228077560333e-05
13,0,20,1.133286949487022e-05
13,0,21,8.0413477296583e-06
13,0,22,4.7535716274819755e-06
13,0,23,2.4701452643702027e-06
13,0,24,1.7854851005298655e-06
13,1,0,6.496215888941151e-06
13,1,1,2.2206512188705792e-06
13,1,2,4.0757545928292186e-07
13,1,3,3.388906457552223e-06
13,1,4,9.591224950002131e-06
13,1,5,1.5123475393723326e-05
13,1,6,1.688492072993771e-05
13,1,7,1.440680374438768e-05
13,1,8,9.52379792219099e-06
13,1,9,4.6928326600094526e-06
13,1,10,1.773257671678087e-06
13,1,11,1.567353525096696e-06
13,1,12,3.90947904093346e-06
13,1,13,7.52798307379496e-06
13,1,14,1.0324081239695938e-05
13,1,15,1.02792875335725e-05
13,1,16,6.945942835775282e-06
13,1,17,1.952978920596803e-06
13,1,18,-2.013620754033729e-06
13,1,19,-3.3867553206515352e-06
13,1,20,-2.7712305794956057e-06
13,1,21,-2.107334907601921e-06
13,1,22,-2.5029079925003716e-06
13,1,23,-3.251334467922664e-06
13,1,24,-2.7795580950080686e-06
13,2,0,7.0784496674362505e-06
13,2,1,6.436831704796577e-06
13,2,2,4.374172632802987e-06
13,2,3,2.091216478459037e-06
13,2,4,3.3195302006671973e-07
13,2,5,-6.67249115333297e-07
13,2,6,-9.462161101535499e-07
13,2,7,-6.955006132512443e-07
13,2,8,-3.9547831554911375e-07
13,2,9,-6.859976667686948e-07
13,2,10,-1.838448615782128e-06
13,2,11,-3.2464144653106394e-06
13,2,12,-3.6289937811101783e-06
13,2,13,-2.022714427894382e-06
13,2,14,1.1795987296195975e-06
13,2,15,4.247469468819453e-06
13,2,16,5.324090386447911e-06
13,2,17,3.878465998736634e-06
13,2,18,1.074757999603057e-06
13,2,19,-1.2388353937213458e-06
13,2,20,-2.03657203507391e-06
13,2,21,-1.7632459538517844e-06
13,2,22,-1.6943890184492095e-06
13,2,23,-2.6799940714309034e-06
13,2,24,-4.525863982191144e-06
14,0,0,-3.960205926781794e-06
14,0,1,-3.6247860947591967e-06
14,0,2,-4.430493638746345e-06
14,0,3,-6.456335637067788e-06
14,0,4,-8.338798340103376e-06
14,0,5,-8.612492948584152e-06
14,0,6,-7.01450855097001e-06
14,0,7,-4.337425044527091e-06
14,0,8,-1.4755925114296655e-06
14,0,9,1.4304079044775815e-06
14,0,10,4.570338637568445e-06
14,0,11,7.772756477924159e-06
14,0,12,1.0175611684387349e-05
14,0,13,1.100733223242435e-05
14,0,14,1.0249577615403793e-05
14,0,15,8.744564677973308e-06
14,0,16,7.206803382429157e-06
14,0,17,5.553412930555274e-06
14,0,18,2.8806356996904784e-06
14,0,19,-1.380838350654499e-06
14,0,20,-6.696115551411963e-06
14,0,21,-1.1334566248211132e-05
14,0,22,-1.359517939158051e-05
14,0,23,-1.2838213488377084e-05
14,0,24,-1.0114982583876437e-05
14,1,0,1.5299080633358365e-05
14,1,1,8.759227915571672e-06
14,1,2,-2.4044731975617545e-06
14,1,3,-1.3404801047385497e-05
14,1,4,-1.9957730843987026e-05
14,1,5,-2.0889984755068786e-05
14,1,6,-1.7800252218548238e-05
14,1,7,-1.2961261574998668e-05
14,1,8,-7.79245977143697e-06
14,1,9,-2.865988105401219e-06
14,1,10,1.4576837419396634e-06
14,1,11,4.936151963987788e-06
14,1,12,7.600116918656853e-06
14,1,13,9.505308986022083e-06
14,1,14,9.9987477040663e-06
14,1,15,7.700506945334477e-06
14,1,16,1.7995880893835882e-06
14,1,17,-6.307955576039187e-06
14,1,18,-1.3178198620072729e-05
14,1,19,-1.5611066424545887e-05
14,1,20,-1.3264958595148599e-05
14,1,21,-8.892380124682635e-06
14,1,22,-5.9444269003447415e-06
14,1,23,-5.683544162019813e-06
14,1,24,-6.769030106537491e-06
14,2,0,4.882760986219323e-06
14,2,1,2.7961008943851233e-06
14,2,2,-4.517516639693887e-07
14,2,3,-3.848196559419058e-06
14,2,4,-6.1149011345938e-06
14,2,5,-6.696485897660044e-06
14,2,6,-6.152628430577045e-06
14,2,7,-5.4038308813108996e-06
14,2,8,-5.076304735821555e-06
14,2,9,-5.141444566322595e-06
14,2,10,-5.369373764526079e-06
14,2,11,-5.481756388519985e-06
14,2,12,-5.359267823047269e-06
14,2,13,-4.87436343961378e-06
14,2,14,-4.179874730182807e-06
14,2,15,-3.6501242537302777e-06
14,2,16,-3.861860808022108e-06
14,2,17,-4.964837791107039e-06
14,2,18,-6.588459025756775e-06
14,2,19,-7.9014659872497e-06
14,2,20,-8.361251945635331e-06
14,2,21,-7.868703077220588e-06
14,2,22,-6.7853369829853905e-06
14,2,23,-5.363459502291261e-06
14,2,24,-3.946317942478774e-06
15,0,0,-3.210056140772903e-06
15,0,1,-4.493646041395455e-06
15,0,2,-4.6753048778557e-06
15,0,3,-3.6958623791661087e-06
15,0,4,-2.4768738881731235e-06
15,0,5,-2.1822550804736845e-06
15,0,6,-3.2040964038023182e-06
15,0,7,-4.869135300192203e-06
15,0,8,-5.987669008483833e-06
15,0,9,-5.734086238541993e-06
15,0,10,-4.0895859156114735e-06
15,0,11,-1.7065340470797795e-06
15,0,12,6.294260950312646e-07
15,0,13,2.3659928399542206e-06
15,0,14,3.314004474574766e-06
15,0,15,3.5200581420873566e-06
15,0,16,3.1683241576591374e-06
15,0,17,2.454831919949325e-06
15,0,18,1.5134360408375285e-06
15,0,19,3.426738709225616e-07
15,0,20,-1.0795763207059082e-06
15,0,21,-2.6802509127385113e-06
15,0,22,-4.205714930236747e-06
15,0,23,-5.4058204919501455e-06
15,0,24,-6.2470296164531935e-06
15,1,0,-3.903301025231197e-06
15,1,1,-5.0894683985332895e-06
15,1,2,-6.4196000541221344e-06
15,1,3,-5.601763488611406e-06
15,1,4,-2.3589428007189038e-06
15,1,5,1.7342494433377783e-06
15,1,6,4.637067173438215e-06
15,1,7,5.662203778019416e-06
15,1,8,5.560294531369313e-06
15,1,9,5.663915083275773e-06
15,1,10,6.406332345214967e-06
15,1,11,7.2676784103110925e-06
15,1,12,7.398372073307588e-06
15,1,13,6.850243619041421e-06
15,1,14,6.495817894053724e-06
15,1,15,7.425285113327727e-06
15,1,16,9.62536156084927e-06
15,1,17,1.1906596951191824e-05
15,1,18,1.2406753561001321e-05
15,1,19,1.0129157604711614e-05
15,1,20,5.5451052420276055e-06
15,1,21,6.3484791135247e-07
15,1,22,-2.6520884088784586e-06
15,1,23,-3.493718447535759e-06
15,1,24,-3.0538460578411223e-06
15,2,0,-2.086258822765798e-06
15,2,1,-3.03916208376325e-06
15,2,2,-1.5536279765498333e-06
15,2,3,2.120608801073153e-06
15,2,4,6.563872109420553e-06
15,2,5,9.96558970953285e-06
15,2,6,1.1211027034443272e-05
15,2,7,1.0407295640573583e-05
15,2,8,8.837159243546935e-06
15,2,9,8.169094629777141e-06
15,2,10,9.49689725129898e-06
15,2,11,1.2507915566793313e-05
15,2,12,1.5621984726704426e-05
15,2,13,1.687571518822707e-05
15,2,14,1.5234196552771275e-05
15,2,15,1.1191806864523242e-05
15,2,16,6.497158125466228e-06
15,2,17,2.926968452771189e-06
15,2,18,1.296855699590818e-06
15,2,19,1.1037880704720587e-06
15,2,20,1.2280871670745726e-06
15,2,21,7.419880259082962e-07
15,2,22,-4.949094619483699e-07
15,2,23,-2.074027755935158e-06
15,2,24,-3.4929475598150493e-06
16,0,0,-3.832788991345673e-06
16,0,1,-4.397546646986851e-06
16,0,2,-2.2559103280953734e-06
16,0,3,1.0800370707286921e-06
16,0,4,2.754020029098559e-06
16,0,5,1.1894195445051533e-06
16,0,6,-2.483353310424045e-06
16,0,7,-5.17931847285395e-06
16,0,8,-4.699100897587476e-06
16,0,9,-1.555871154315712e-06
16,0,10,1.4430336920146725e-06
16,0,11,1.9601401000863324e-06
16,0,12,9.107749428241154e-08
16,0,13,-1.8251230630110657e-06
16,0,14,-1.834566892337119e-06
16,0,15,-2.0727116261326107e-07
16,0,16,7.517042489015896e-07
16,0,17,-7.412660235285351e-07
16,0,18,-4.226706432064345e-06
16,0,19,-7.228111024619802e-06
16,0,20,-7.821510487836009e-06
16,0,21,-6.347685215587692e-06
16,0,22,-5.263572244292269e-06
16,0,23,-6.624304031477182e-06
16,0,24,-1.0366835494869729e-05
16,1,0,2.4323453907086753e-05
16,1,1,1.9861292389948548e-05
16,1,2,1.8133636601397937e-05
16,1,3,2.1402891753191373e-05
16,1,4,2.697263302426983e-05
16,1,5,2.971980474006093e-05
16,1,6,2.6747104528316917e-05
16,1,7,2.033996455179474e-05
16,1,8,1.5551476330797763e-05
16,1,9,1.5593767107464625e-05
16,1,10,1.8671018466107818e-05
16,1,11,2.0111314669978833e-05
16,1,12,1.6750219469427604e-05
16,1,13,1.0142529359814215e-05
16,1,14,4.718195193438904e-06
16,1,15,3.956054265305276e-06
16,1,16,7.277150252074378e-06
16,1,17,1.142380077650846e-05
16,1,18,1.34540520052098e-05
16,1,19,1.3271556433611456e-05
16,1,20,1.2338829585277727e-05
16,1,21,1.1529684151266649e-05
16,1,22,9.589576217982189e-06
16,1,23,5.102152575631104e-06
16,1,24,-1.5363661306508423e-06
16,2,0,3.10461587184002e-06
16,2,1,2.5415616998006465e-06
16,2,2,3.094441172560731e-06
16,2,3,4.534903632065707e-06
16,2,4,5.434557978369227e-06
16,2,5,4.7481754134370065e-06
16,2,6,2.672640260960668e-06
16,2,7,5.63384227671565e-07
16,2,8,-6.044286327805444e-07
16,2,9,-9.827773429622755e-07
16,2,10,-1.6897354977887753e-06
16,2,11,-3.266112301855158e-06
16,2,12,-5.028660673260288e-06
16,2,13,-5.419924935995413e-06
16,2,14,-3.842927310836349e-06
16,2,15,-1.390375039390987e-06
16,2,16,-4.1910203150707055e-07
16,2,17,-2.3890734511429208e-06
16,2,18,-6.724797376754467e-06
16,2,19,-1.0923242533832675e-05
16,2,20,-1.2778480785857597e-05
16,2,21,-1.184480515263684e-05
16,2,22,-9.860850842924426e-06
16,2,23,-8.872718304128843e-06
16,2,24,-9.821958666109793e-06
17,0,0,5.663155837087419e-06
17,0,1,2.670471661761446e-06
17,0,2,-6.537637302347e-08
17,0,3,-1.313976846657348e-06
17,0,4,-5.780040823720071e-07
17,0,5,1.8058046676617807e-06
17,0,6,5.020967075564407e-06
17,0,7,7.983047663214394e-06
17,0,8,9.69362532379851e-06
17,0,9,9.609905243859144e-06
17,0,10,8.199114503744831e-06
17,0,11,6.759243943400589e-06
17,0,12,6.56364582713538e-06
17,0,13,7.62307984122939e-06
17,0,14,8.523565465702718e-06
17,0,15,7.454762928445083e-06
17,0,16,3.966178396678393e-06
17,0,17,-4.5978118353837526e-07
17,0,18,-3.327781500522516e-06
17,0,19,-3.137560680812197e-06
17,0,20,-4.45276152545743e-07
17,0,21,2.603954128665631e-06
17,0,22,4.063103248490627e-06
17,0,23,3.401936970237634e-06
17,0,24,1.656683732238076e-06
17,1,0,-8.008354899365154e-06
17,1,1,-1.0083257225418569e-05
17,1,2,-1.2686889574853918e-05
17,1,3,-1.29858324842279e-05
17,1,4,-9.652778097143813e-06
17,1,5,-4.674719527056917e-06
17,1,6,-1.7810967885284202e-06
17,1,7,-3.1289106584736796e-06
17,1,8,-7.047231443231647e-06
17,1,9,-9.48002357774449e-06
17,1,10,-7.392338121568233e-06
17,1,11,-1.4894074633070445e-06
17,1,12,4.537092603946552e-06
17,1,13,6.9161739823490214e-06
17,1,14,4.650914048580102e-06
17,1,15,-4.151157161697991e-07
17,1,16,-5.285008670934604e-06
17,1,17,-8.062539684121155e-06
17,1,18,-8.511378964113129e-06
17,1,19,-7.691409815393905e-06
17,1,20,-6.822836541491917e-06
17,1,21,-6.859868983512653e-06
17,1,22,-8.015497707061434e-06
17,1,23,-9.897410347693193e-06
17,1,24,-1.1500963035752443e-05
17,2,0,2.44099941482394e-06
17,2,1,2.4742027021942126e-06
17,2,2,2.566133154726708e-06
17,2,3,2.7631757304987973e-06
17,2,4,3.709081339156535e-06
17,2,5,5.831261383299884e-06
17,2,6,8.6845387543576e-06
17,2,7,1.0996586370463836e-05
17,2,8,1.1503740996410934e-05
17,2,9,9.884233588257558e-06
17,2,10,7.140308404802282e-06
17,2,11,5.02876108147686e-06
17,2,12,4.841977787992585e-06
17,2,13,6.3541775526635715e-06
17,2,14,7.850227237775581e-06
17,2,15,7.370260683050537e-06
17,2,16,4.301238432591608e-06
17,2,17,-2.8341080305235894e-08
17,2,18,-3.3456261506350875e-06
17,2,19,-4.286420580891639e-06
17,2,20,-3.47977589354982e-06
17,2,21,-2.8158078258767953e-06
17,2,22,-3.5703706621433885e-06
17,2,23,-5.142264202960046e-06
17,2,24,-5.6895126301396645e-06
18,0,0,-2.7059868846980757e-07
18,0,1,-1.5611400391005354e-06
18,0,2,-3.902466109082528e-06
18,0,3,-6.523308645117038e-06
18,0,4,-7.941138874327969e-06
18,0,5,-7.379757263070079e-06
18,0,6,-5.544548631261826e-06
18,0,7,-3.995007196366893e-06
18,0,8,-3.6337202432467817e-06
18,0,9,-3.973061816481862e-06
18,0,10,-3.784341299253944e-06
18,0,11,-2.452794469888053e-06
18,0,12,-4.4906970047810124e-07
18,0,13,1.3787854391830663e-06
18,0,14,2.857417209102935e-06
18,0,15,4.4647652186092384e-06
18,0,16,6.340826170242594e-06
18,0,17,7.548309189288826e-06
18,0,18,6.74572157597313e-06
18,0,19,3.6916805224650423e-06
18,0,20,-4.98488823875269e-08
18,0,21,-2.306179738101899e-06
18,0,22,-2.323072874843297e-06
18,0,23,-1.601933241769142e-06
18,0,24,-2.417835857717202e-06
18,1,0,6.892294289103436e-06
18,1,1,1.026471524544567e-05
18,1,2,1.128476231759991e-05
18,1,3,9.41402554803007e-06
18,1,4,5.256238442705771e-06
18,1,5,1.2930098784496963e-07
18,1,6,-4.608932863914338e-06
18,1,7,-7.698418017872317e-06
18,1,8,-8.560990081844702e-06
18,1,9,-7.586454125245348e-06
18,1,10,-6.229789962225256e-06
18,1,11,-5.884586149853074e-06
18,1,12,-6.8836795551598736e-06
18,1,13,-8.002668738404939e-06
18,1,14,-7.789523922495899e-06
18,1,15,-5.7676073033658e-06
18,1,16,-3.0291845629382434e-06
18,1,17,-7.319998639951205e-07
18,1,18,9.90061304238374e-07
18,1,19,3.2380514795042788e-06
18,1,20,6.471454349619586e-06
18,1,21,9.5626566296001e-06
18,1,22,1.0194617941150334e-05
18,1,23,7.3779142629789435e-06
18,1,24,2.5791347454801717e-06
18,2,0,7.044828194395871e-06
18,2,1,7.90363567784258e-06
18,2,2,7.338493124037877e-06
18,2,3,5.362562012906178e-06
18,2,4,2.657273438250529e-06
18,2,5,-8.868578181866526e-09
18,2,6,-2.3097718784295484e-06
18,2,7,-4.119022621567697e-06
18,2,8,-5.315281384433155e-06
18,2,9,-5.673489879840833e-06
18,2,10,-5.293456421648433e-06
18,2,11,-4.598411829047453e-06
18,2,12,-4.134001635731221e-06
18,2,13,-3.912431624577292e-06
18,2,14,-3.4961759022565685e-06
18,2,15,-2.4238274270028232e-06
18,2,16,-1.026915303395963e-06
18,2,17,-1.5708593771132288e-07
18,2,18,-5.01750681197048e-07
18,2,19,-1.6223077423818628e-06
18,2,20,-2.442516815806989e-06
18,2,21,-2.2943599447815293e-06
18,2,22,-2.00666730313718e-06
18,2,23,-3.118977520990781e-06
18,2,24,-6.350714196787612e-06
19,0,0,1.0047313994268907e-05
19,0,1,8.424902023792668e-06
19,0,2,5.001881510862245e-06
19,0,3,1.1036021697522462e-06
19,0,4,-1.2355154651619933e-06
19,0,5,-6.730184495852283e-07
19,0,6,2.320957753933336e-06
19,0,7,5.753718227669122e-06
19,0,8,7.613226011685668e-06
19,0,9,7.375445530523664e-06
19,0,10,6.122035211140813e-06
19,0,11,5.366423363669564e-06
19,0,12,5.6712030463286186e-06
19,0,13,6.395940094799772e-06
19,0,14,6.524844599792279e-06
19,0,15,5.723291991462624e-06
19,0,16,4.455832889111084e-06
19,0,17,3.3602217218266304e-06
19,0,18,2.5429508620288346e-06
19,0,19,1.6263782769297734e-06
19,0,20,2.520785793695317e-07
19,0,21,-1.4384341953403286e-06
19,0,22,-2.911686940665348e-06
19,0,23,-3.578705635512517e-06
19,0,24,-3.1107571439557835e-06
19,1,0,2.259456848168102e-05
19,1,1,2.0012735629178365e-05
19,1,2,1.289484954328983e-05
19,1,3,3.023957514910325e-06
19,1,4,-6.129958729100729e-06
19,1,5,-1.1140446606555156e-05
19,1,6,-1.0812397683503442e-05
19,1,7,-6.631868117125601e-06
19,1,8,-1.4740852058379566e-06
19,1,9,2.673294005762044e-06
19,1,10,5.535574465006767e-06
19,1,11,7.909494279000821e-06
19,1,12,1.0010220434203301e-05
19,1,13,1.0978453956223336e-05
19,1,14,9.461370932526824e-06
19,1,15,5.197430150614941e-06
19,1,16,-5.845118808580469e-07
19,1,17,-5.732522999025291e-06
19,1,18,-8.922345428967406e-06
19,1,19,-1.0449223346950087e-05
19,1,20,-1.1988176444369201e-05
19,1,21,-1.478498328855236e-05
19,1,22,-1.8494825329088793e-05
19,1,23,-2.0948153126677913e-05
19,1,24,-1.996742387486508e-05
19,2,0,1.6539190502024297e-05
19,2,1,1.548060704738806e-05
19,2,2,9.14313945923022e-06
19,2,3,2.1595199408526007e-07
19,2,4,-6.0355397171281595e-06
19,2,5,-5.745091124597431e-06
19,2,6,3.3179701898567353e-07
19,2,7,7.258160002418382e-06
19,2,8,9.946127250220658e-06
19,2,9,7.144342195763694e-06
19,2,10,2.0883593917603137e-06
19,2,11,-6.954683261888503e-07
19,2,12,7.556257627403941e-07
19,2,13,4.5975110654813945e-06
19,2,14,7.384343299222636e-06
19,2,15,7.170759743062923e-06
19,2,16,4.81161048704364e-06
19,2,17,2.5455520169146654e-06
19,2,18,1.795759298531011e-06
19,2,19,2.0719804833309606e-06
19,2,20,1.846385048567001e-06
19,2,21,-1.655516139975567e-08
19,2,22,-3.3787215719321224e-06
19,2,23,-7.1240037111417e-06
19,2,24,-9.779161482785439e-06
20,0,0,6.075976215969415e-06
20,0,1,8.994682273049759e-06
20,0,2,1.1649159015050662e-05
20,0,3,1.216432883602498e-05
20,0,4,9.732605539701587e-06
20,0,5,5.763916573811009e-06
20,0,6,2.943642946983023e-06
20,0,7,3.2032531203022685e-06
20,0,8,5.9705865149427045e-06
20,0,9,8.82082471845969e-06
20,0,10,9.504956102072536e-06
20,0,11,7.949781256910878e-06
20,0,12,5.828766093598917e-06
20,0,13,4.7359969154009125e-06
20,0,14,4.380231686596485e-06
20,0,15,3.1429059631531077e-06
20,0,16,-1.3873303921445957e-07
20,0,17,-4.497563053235419e-06
20,0,18,-7.586267133131877e-06
20,0,19,-7.5815574056980355e-06
20,0,20,-5.000286984727337e-06
20,0,21,-2.081910164733941e-06
20,0,22,-1.0512888522719698e-06
20,0,23,-2.2454651450877467e-06
20,0,24,-4.423490893236225e-06
20,1,0,-8.896063214481817e-06
20,1,1,-2.3095623308471374e-06
20,1,2,3.9119597787189815e-06
20,1,3,7.920726174937204e-06
20,1,4,1.0413695572986385e-05
20,1,5,1.377407481929771e-05
20,1,6,1.909190351652955e-05
20,1,7,2.5051006023600782e-05
20,1,8,2.8615043692142416e-05
20,1,9,2.820981359235664e-05
20,1,10,2.4996919464274035e-05
20,1,11,2.2186719037115108e-05
20,1,12,2.14811912446274e-05
20,1,13,2.146467482059709e-05
20,1,14,1.825446988648876e-05
20,1,15,9.631947757779771e-06
20,1,16,-2.739504857239851e-06
20,1,17,-1.364722286197875e-05
20,1,18,-1.8813748018369045e-05
20,1,19,-1.788631079129965e-05
20,1,20,-1.4998657794183605e-05
20,1,21,-1.4628369753764861e-05
20,1,22,-1.839714559666284e-05
20,1,23,-2.366230363594075e-05
20,1,24,-2.6868077511796014e-05
20,2,0,-3.1645653978996404e-06
20,2,1,2.887767138702817e-07
20,2,2,3.409622200582134e-06
20,2,3,3.913713284530129e-06
20,2,4,1.5678222786729746e-06
20,2,5,-1.224758507365953e-06
20,2,6,-1.4267966647609103e-06
20,2,7,2.089302537780106e-06
20,2,8,7.421744632299908e-06
20,2,9,1.1383103434582848e-05
20,2,10,1.2102895014589948e-05
20,2,11,1.0392434496925165e-05
20,2,12,8.258893772393743e-06
20,2,13,6.6746878559188955e-06
20,2,14,4.575685011303014e-06
20,2,15,5.583659086808138e-07
